"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-11",,,,"-0.1","3.9","-1.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-12",,,,"1.8","7.8","-1.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-13",,,,"-0.4","1.7","-1.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-14",,,,"-0.3","2.2","-1.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-15",,,,"-0.1","3.3","-2.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-16",,,,"-3.8","-2.2","-5.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-17",,,,"-8.1","-2.8","-17.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-18",,,,"-11.3","-2.8","-21.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-19",,,,"-9.6","-1.1","-18.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-20",,,,"-6.0","2.8","-15.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-21",,,,"-5.2","1.1","-13.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-22",,,,"-0.6","5.6","-6.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-23",,,,"0.7","6.7","-7.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-24",,,,"-0.2","5.0","-5.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-25",,,,"0.1","6.1","-5.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-26",,,,"0.9","8.9","-7.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-27",,,,"3.8","8.9","-5.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-28",,,,"4.4","9.4","1.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-29",,,,"6.7","12.8","2.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-30",,,,"5.8","9.4","0.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-03-31",,,,"5.7","11.7","-3.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-01",,,,"3.7","7.8","-2.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-02",,,,"1.2","7.2","-3.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-03",,,,"3.6","9.4","-1.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-04",,,,"4.2","10.0","-5.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-05",,,,"-3.4","0.6","-7.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-06",,,,"-1.1","2.8","-7.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-07",,,,"1.6","6.1","-1.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-08",,,,"-1.4","2.2","-5.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-09",,,,"-1.7","3.9","-6.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-10",,,,"0.0","6.7","-5.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-11",,,,"3.2","8.9","-4.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-12",,,,"6.5","11.1","2.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-13",,,,"7.5","10.0","5.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-14",,,,"-1.2","5.0","-5.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-15",,,,"-1.2","1.7","-4.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-16",,,,"3.4","7.2","-0.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-17",,,,"3.2","6.7","1.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-18",,,,"4.3","9.4","0.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-19",,,,"3.3","7.2","0.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-20",,,,"2.4","5.6","0.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-21",,,,"5.9","12.8","-1.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-22",,,,"6.8","15.0","-2.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-23",,,,"10.2","20.0","-1.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-24",,,,"16.4","22.8","5.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-25",,,,"12.6","15.6","11.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-26",,,,"10.8","15.0","8.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-27",,,,"9.9","13.3","6.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-28",,,,"11.3","17.8","6.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-29",,,,"5.0","8.9","2.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-04-30",,,,"5.7","8.9","2.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-01",,,,"12.5","21.1","6.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-02",,,,"20.9","31.1","8.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-03",,,,"17.9","22.2","15.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-04",,,,"17.1","25.6","12.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-05",,,,"15.7","23.9","7.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-06",,,,"15.9","20.0","12.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-07",,,,"11.8","18.3","6.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-08",,,,"15.1","25.6","2.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-09",,,,"19.9","28.9","7.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-10",,,,"19.2","23.3","11.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-11",,,,"8.6","13.9","3.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-12",,,,"10.8","19.4","1.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-13",,,,"15.2","23.3","3.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-14",,,,"18.2","26.1","10.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-15",,,,"15.2","18.9","7.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-16",,,,"15.3","23.9","3.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-17",,,,"16.4","21.1","9.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-18",,,,"11.8","19.4","4.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-19",,,,"12.5","18.3","6.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-20",,,,"15.4","20.6","7.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-21",,,,"17.1","26.7","6.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-22",,,,"14.7","20.6","11.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-23",,,,"17.7","25.0","9.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-24",,,,"15.7","24.4","7.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-25",,,,"19.8","28.9","11.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-26",,,,"18.2","21.1","15.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-27",,,,"16.4","19.4","12.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-28",,,,"18.4","25.0","12.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-29",,,,"19.7","25.6","12.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-30",,,,"22.2","30.6","9.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-05-31",,,,"23.8","28.3","19.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-01",,,,"24.1","31.1","20.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-02",,,,"18.8","25.0","11.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-03",,,,"18.6","27.2","7.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-04",,,,"11.9","15.0","8.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-05",,,,"12.6","16.1","10.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-06",,,,"14.3","19.4","10.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-07",,,,"17.3","23.3","11.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-08",,,,"18.4","25.0","10.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-09",,,,"16.8","25.0","8.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-10",,,,"14.7","22.8","6.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-11",,,,"15.4","23.9","5.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-12",,,,"20.3","30.0","7.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-13",,,,"21.6","28.9","17.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-14",,,,"15.9","18.9","12.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-15",,,,"16.7","26.1","11.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-16",,,,"20.4","29.4","11.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-17",,,,"23.6","31.7","12.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-18",,,,"23.9","27.8","19.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-19",,,,"18.6","24.4","12.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-20",,,,"20.4","28.3","10.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-21",,,,"17.7","22.8","8.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-22",,,,"18.7","27.8","7.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-23",,,,"18.1","21.1","15.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-24",,,,"17.1","20.6","14.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-25",,,,"16.8","22.8","10.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-26",,,,"18.0","26.7","7.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-27",,,,"19.1","25.6","13.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-28",,,,"19.8","24.4","16.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-29",,,,"24.4","31.7","17.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-06-30",,,,"26.8","34.4","19.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-01",,,,"30.1","36.7","23.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-02",,,,"30.1","36.1","25.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-03",,,,"27.9","34.4","20.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-04",,,,"27.7","36.1","17.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-05",,,,"28.8","35.6","21.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-06",,,,"21.4","27.2","11.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-07",,,,"19.3","27.8","9.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-08",,,,"22.8","30.6","12.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-09",,,,"24.8","33.9","15.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-10",,,,"23.5","31.1","17.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-11",,,,"20.1","26.1","14.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-12",,,,"20.6","28.9","11.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-13",,,,"22.8","30.0","13.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-14",,,,"22.6","27.2","18.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-15",,,,"25.2","32.2","18.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-16",,,,"26.6","35.0","16.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-17",,,,"25.6","30.0","20.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-18",,,,"19.5","25.6","11.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-19",,,,"20.2","28.9","10.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-20",,,,"24.2","33.3","13.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-21",,,,"24.4","32.8","17.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-22",,,,"21.9","26.7","17.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-23",,,,"24.7","28.3","21.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-24",,,,"27.8","33.9","21.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-25",,,,"25.6","29.4","20.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-26",,,,"23.0","28.9","18.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-27",,,,"24.0","31.1","18.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-28",,,,"22.4","29.4","17.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-29",,,,"21.3","27.8","16.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-30",,,,"22.8","30.0","14.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-07-31",,,,"23.8","31.1","18.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-01",,,,"24.4","27.8","19.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-02",,,,"24.6","29.4","22.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-03",,,,"23.8","27.8","20.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-04",,,,"22.4","30.6","18.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-05",,,,"25.4","33.3","17.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-06",,,,"27.8","35.6","20.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-07",,,,"24.3","30.0","20.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-08",,,,"24.7","30.0","20.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-09",,,,"25.1","30.6","20.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-10",,,,"20.9","27.8","14.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-11",,,,"21.0","28.9","11.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-12",,,,"22.3","28.9","17.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-13",,,,"24.1","30.0","18.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-14",,,,"24.4","31.1","20.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-15",,,,"23.5","30.0","18.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-16",,,,"21.6","27.8","15.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-17",,,,"20.8","24.4","15.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-18",,,,"18.7","21.7","15.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-19",,,,"20.6","28.9","13.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-20",,,,"21.4","28.3","15.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-21",,,,"21.9","27.8","15.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-22",,,,"21.6","25.6","17.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-23",,,,"18.8","26.1","11.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-24",,,,"21.6","29.4","13.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-25",,,,"22.8","29.4","15.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-26",,,,"22.6","27.2","19.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-27",,,,"24.1","28.9","17.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-28",,,,"26.9","33.9","22.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-29",,,,"26.7","35.6","21.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-30",,,,"17.3","23.9","11.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-08-31",,,,"18.7","26.7","8.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-01",,,,"22.3","26.1","19.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-02",,,,"23.8","27.8","19.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-03",,,,"26.7","33.9","21.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-04",,,,"22.3","27.8","17.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-05",,,,"26.1","33.9","16.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-06",,,,"21.9","26.1","13.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-07",,,,"17.1","25.0","11.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-08",,,,"13.2","18.9","7.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-09",,,,"11.2","18.3","4.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-10",,,,"12.9","17.2","8.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-11",,,,"18.4","23.9","12.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-12",,,,"20.6","25.6","17.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-13",,,,"20.1","26.7","14.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-14",,,,"21.1","29.4","14.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-15",,,,"22.3","30.6","15.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-16",,,,"23.1","31.1","17.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-17",,,,"24.1","30.6","18.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-18",,,,"22.4","30.0","14.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-19",,,,"14.3","19.4","11.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-20",,,,"14.2","17.8","10.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-21",,,,"18.2","20.6","15.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-22",,,,"12.8","18.9","5.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-23",,,,"11.1","19.4","3.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-24",,,,"11.7","18.3","6.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-25",,,,"12.3","16.1","8.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-26",,,,"19.7","23.9","14.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-27",,,,"14.2","18.9","10.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-28",,,,"15.4","20.6","12.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-29",,,,"13.9","18.9","9.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-09-30",,,,"10.7","15.0","5.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-01",,,,"9.9","12.2","8.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-02",,,,"11.2","12.8","9.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-03",,,,"11.7","13.9","10.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-04",,,,"16.4","21.1","8.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-05",,,,"7.9","12.2","3.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-06",,,,"12.8","17.2","4.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-07",,,,"10.6","16.7","8.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-08",,,,"11.7","16.1","8.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-09",,,,"21.6","25.6","16.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-10",,,,"20.7","27.8","12.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-11",,,,"18.1","22.2","12.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-12",,,,"10.7","12.8","7.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-13",,,,"6.7","10.0","2.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-14",,,,"7.4","13.9","2.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-15",,,,"9.1","14.4","3.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-16",,,,"7.0","10.0","5.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-17",,,,"6.9","8.9","2.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-18",,,,"2.7","5.6","0.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-19",,,,"9.8","16.1","2.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-20",,,,"12.0","17.2","6.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-21",,,,"2.7","5.6","1.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-22",,,,"4.0","6.1","0.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-23",,,,"5.4","11.7","1.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-24",,,,"2.2","4.4","0.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-25",,,,"1.6","3.3","0.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-26",,,,"1.2","6.1","-1.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-27",,,,"2.6","5.0","0.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-28",,,,"5.1","7.8","2.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-29",,,,"6.9","10.6","3.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-30",,,,"2.2","4.4","-2.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-10-31",,,,"4.8","11.7","-2.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-01",,,,"8.2","10.6","6.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-02",,,,"6.6","7.8","6.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-03",,,,"5.2","6.7","3.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-04",,,,"2.9","6.7","-0.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-05",,,,"4.9","7.8","0.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-06",,,,"8.9","11.1","5.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-07",,,,"10.1","11.7","5.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-08",,,,"6.5","8.3","2.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-09",,,,"2.1","5.0","-1.7",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-10",,,,"2.6","4.4","-0.6",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-11",,,,"-0.6","3.3","-3.9",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-12",,,,"1.4","6.7","-4.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-13",,,,"0.6","2.8","-5.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-14",,,,"-7.3","-5.6","-10.0",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-15",,,,"-6.2","-2.8","-11.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-16",,,,"-1.8","1.7","-4.4",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-17",,,,"1.6","6.1","-2.2",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-18",,,,"-2.3","0.6","-7.8",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-19",,,,"1.1","5.6","-3.3",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-20",,,,"-3.6","-1.1","-6.1",
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","2018-11-21",,,,"-5.6","1.1","-13.3",
